# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed May 20 06:33:19 2020
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     Community TESS Object of Interest Alias
# COLUMN pl_pnum:        Number of Planets
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effecitve Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Smmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
204,1181.01,1181,229510866,229510866.01,1,,19h48m51.8s,297.2158170,,,+64d21m15.66s,64.3543510,,,-5.6760000,0.084,0.084,0,1,0.1880000,0.066,0.066,0,1,2458684.4039310,0.000500,0.000500,0,1,2.1032400,0.0000700,0.0000700,0,1,4.0130000,0.0840000,0.0840000,0,1,6463.1000980,0.3673040,0.3673040,0,1,18.0194000,0.6076660,0.6076660,0,1,2849.3000490,,,,,2035.0000000,,,,,10.0790000,0.009,0.009,0,1,302.8190000,3.5020000,3.5020000,0,1,5872.7998050,98.6999970,98.6999970,0,1,3.9300000,0.0800000,0.0800000,0,1,2.0400000,0.0700000,0.0700000,0,1,2019-08-27 16:09:24,2020-04-24 12:00:25
205,1182.01,1182,341544930,341544930.01,1,FP,13h26m27.52s,201.6146570,,,+65d18m22.85s,65.3063460,,,-21.3140000,1.320,1.320,0,1,18.9230000,1.467,1.467,0,1,2458689.7917480,0.000950,0.000950,0,1,7.6424500,0.0006300,0.0006300,0,1,2.6840000,0.1520000,0.1520000,0,1,5254.4599610,74.2018970,74.2018970,0,1,18.5438000,2.6428000,2.6428000,0,1,491.5119930,,,,,1311.0000000,,,,,10.0049000,0.006,0.006,0,1,,,,0,1,6496.7001950,255.1000060,255.1000060,0,1,,,,0,1,2.3300000,0.1800000,0.1800000,0,1,2019-08-27 16:09:26,2020-03-04 12:58:47
206,1183.01,1183,258777137,258777137.01,1,FP,19h06m59.31s,286.7471200,,,+71d42m44.56s,71.7123770,,,-20.3600000,2.000,2.000,0,1,17.3200000,2.000,2.000,0,1,2458686.0028080,0.000630,0.000630,0,1,5.9293200,0.0002200,0.0002200,0,1,3.2857770,0.2190000,0.2190000,0,1,14056.6298830,261.9487000,261.9487000,0,1,13.7709920,0.1923510,0.1923510,0,1,223.1421200,,,,,985.7462770,,,,,9.9478000,0.007,0.007,0,1,112.8680000,,,0,1,5095.6000980,1241.5000000,1241.5000000,0,1,,,,0,1,1.0646900,,,0,1,2019-08-27 16:09:27,2020-03-04 12:58:47
207,1184.01,1184,233087860,233087860.01,1,,18h08m49.08s,272.2045200,,,+60d40m43.63s,60.6787850,,,64.8870000,0.042,0.042,0,1,138.0820000,0.045,0.045,0,1,2458684.3617600,0.001620,0.001620,0,1,5.7483300,0.0000500,0.0000500,0,1,1.7310000,0.3030000,0.3030000,0,1,1080.0000000,0.7142820,0.7142820,0,1,2.3484000,0.2003070,0.2003070,0,1,38.0950000,,,,,692.0000000,,,,,9.9469000,0.006,0.006,0,1,58.5946000,0.0779000,0.0779000,0,1,4681.4000000,80.5000000,80.5000000,0,1,4.6100000,0.1000000,0.1000000,0,1,0.6900000,0.0600000,0.0600000,0,1,2019-08-27 16:09:26,2020-05-05 16:00:02
208,1185.01,1185,83210867,83210867.01,1,FP,19h49m50.26s,297.4594330,,,+34d49m46.8s,34.8296670,,,19.7770000,0.045,0.045,0,1,11.2280000,0.045,0.045,0,1,2458684.4744870,0.003900,0.003900,0,1,1.1957300,0.0003300,0.0003300,0,1,1.5690000,0.2730000,0.2730000,0,1,736.5560300,2.7632000,2.7632000,0,1,5.5062300,0.3861030,0.3861030,0,1,,,,,,,,,,,9.9402500,0.006,0.006,0,1,246.7980000,1.7075000,1.7075000,0,1,5735.5000000,98.0999980,98.0999980,0,1,4.0000000,0.0800000,0.0800000,0,1,1.8400000,0.0600000,0.0600000,0,1,2019-09-03 15:31:12,2020-04-22 12:00:22
209,1186.01,1186,289539327,289539327.01,1,FP,16h46m32.03s,251.6334650,,,+65d42m54.13s,65.7150350,,,-23.0700000,0.056,0.056,0,1,31.1420000,0.056,0.056,0,1,2458692.4212650,0.000890,0.000890,0,1,11.2088800,0.0006400,0.0006400,0,1,7.8760000,0.0690000,0.0690000,0,1,9420.0000000,0.8838410,0.8838410,0,1,19.7728000,2.1114600,2.1114600,0,1,,,,,,,,,,,9.9240200,0.006,0.006,0,1,294.8500000,2.4105000,2.4105000,0,1,6115.7001950,343.6000060,343.6000060,0,1,3.8900000,0.0800000,0.0800000,0,1,1.9600000,0.2100000,0.2100000,0,1,2019-08-27 16:09:25,2020-03-04 12:58:47
210,1187.01,1187,372757221,372757221.01,1,,10h51m34.36s,162.8931760,,,+81d19m19.83s,81.3221740,,,-2.0830000,0.197,0.197,0,1,-9.0420000,0.166,0.166,0,1,2458686.1300050,0.002940,0.002940,0,1,2.5935200,0.0005200,0.0005200,0,1,0.9350000,0.1860000,0.1860000,0,1,939.0139770,4.2202100,4.2202100,0,1,4.6862900,0.3653600,0.3653600,0,1,,,,,,,,,,,9.9002000,0.006,0.006,0,1,221.0710000,4.9970000,4.9970000,0,1,6378.8999020,127.5000000,127.5000000,0,1,4.2600000,0.0900000,0.0900000,0,1,1.3900000,0.0600000,0.0600000,0,1,2019-08-27 16:09:25,2019-12-17 10:00:02
211,1188.01,1188,15247229,15247229.01,1,FP,20h26m55.4s,306.7308530,,,+38d55m56.17s,38.9322700,,,6.1030000,0.055,0.055,0,1,2.1940000,0.060,0.060,0,1,2458687.1925050,0.001660,0.001660,0,1,8.5112000,0.0013800,0.0013800,0,1,3.4860000,0.1850000,0.1850000,0,1,4172.7597660,1626.1199950,1626.1199950,0,1,,,,0,1,,,,,,,,,,,9.8865810,0.006,0.006,0,1,347.4520000,4.1490000,4.1490000,0,1,8156.0000000,169.3000030,169.3000030,0,1,4.3500000,0.0800000,0.0800000,0,1,,,,0,1,2019-09-03 15:31:12,2020-03-04 12:58:47
212,1189.01,1189,112026224,112026224.01,1,,19h28m53.57s,292.2232290,,,+24d12m04.28s,24.2011900,,,-20.7300000,2.000,2.000,0,1,-57.9800000,2.000,2.000,0,1,2458687.2108150,0.002940,0.002940,0,1,3.9676500,0.0011000,0.0011000,0,1,0.9380000,0.2420000,0.2420000,0,1,1711.6600340,19.1326010,19.1326010,0,1,9.8852500,1.9929000,1.9929000,0,1,,,,,,,,,,,9.8744000,0.007,0.007,0,1,,,,0,1,5286.8999020,447.0000000,447.0000000,0,1,,,,0,1,2.1700000,0.3700000,0.3700000,0,1,2019-09-03 15:31:12,2020-03-04 12:58:47
213,119.01,119,278683844,278683844.01,1,,06h36m57.22s,99.2384210,,,-58d00m58.15s,-58.0161530,,,51.4970000,0.042,0.042,0,1,-205.6000000,0.049,0.049,0,1,2458327.6158450,0.002023,0.002023,0,1,5.5411430,0.0001320,0.0001320,0,1,3.0347100,0.1323890,0.1323890,0,1,625.8297120,29.6343100,29.6343100,0,1,2.4685960,0.3141150,0.3141150,0,1,,,,,,,,,,,9.2789000,0.006,0.006,0,1,66.6187000,0.1003000,0.1003000,0,1,5332.0000000,184.0000000,184.0000000,0,1,4.5642900,0.2727170,0.2727170,0,1,0.8297620,0.1004320,0.1004320,0,1,2018-08-30 14:18:00,2019-12-17 10:00:02
214,119.02,119,278683844,278683844.02,2,,06h36m57.22s,99.2384210,,,-58d00m58.15s,-58.0161530,,,51.4970000,0.042,0.042,0,1,-205.6000000,0.049,0.049,0,1,2458328.0463870,0.002725,0.002725,0,1,10.6916320,0.0000830,0.0000830,0,1,3.1774660,0.4154480,0.4154480,0,1,519.2410280,26.4027650,26.4027650,0,1,1.8910110,0.9697140,0.9697140,0,1,58.3347280,,,,,704.8578490,,,,,9.2789000,0.006,0.006,0,1,66.6187000,0.1003000,0.1003000,0,1,5332.0000000,184.0000000,184.0000000,0,1,4.5642900,0.2727170,0.2727170,0,1,0.8297620,0.1004320,0.1004320,0,1,2018-10-19 23:49:46,2019-12-17 10:00:02
215,1190.01,1190,287196418,287196418.01,1,FP,19h30m56.19s,292.7341320,,,+59d24m13.87s,59.4038530,,,0.9830000,0.045,0.045,0,1,0.4920000,0.044,0.044,0,1,2458684.2076420,0.000620,0.000620,0,1,3.6949800,0.0001700,0.0001700,0,1,4.3230000,0.0660000,0.0660000,0,1,7506.1791990,112.4413910,112.4413910,0,1,13.2298000,0.6850430,0.6850430,0,1,1953.4290770,,,,,1695.5833740,,,,,9.8052900,0.006,0.006,0,1,280.9480000,1.8840000,1.8840000,0,1,7106.7001950,186.5000000,186.5000000,0,1,4.2000000,0.0800000,0.0800000,0,1,1.5500000,0.0800000,0.0800000,0,1,2019-08-27 16:09:24,2019-12-17 10:00:02
216,1191.01,1191,237185205,237185205.01,1,,18h54m06.41s,283.5266970,,,+37d43m12.05s,37.7200140,,,1.2090000,0.034,0.034,0,1,-2.2120000,0.035,0.035,0,1,2458686.1959230,0.004970,0.004970,0,1,5.2555400,0.0021600,0.0021600,0,1,3.1070000,0.4690000,0.4690000,0,1,957.4169920,1.6556000,1.6556000,0,1,7.7289800,0.3871600,0.3871600,0,1,,,,,,,,,,,9.7831000,0.009,0.009,0,1,355.8090000,2.4170000,2.4170000,0,1,6586.7998050,92.5999980,92.5999980,0,1,3.9100000,0.0800000,0.0800000,0,1,2.2700000,0.0600000,0.0600000,0,1,2019-08-27 16:09:24,2020-04-24 12:00:25
217,1192.01,1192,158276040,158276040.01,1,,19h06m12.01s,286.5500560,,,+44d04m50.88s,44.0808000,,,-6.9400000,1.938,1.938,0,1,-18.9100000,1.096,1.096,0,1,2458687.2899170,0.001090,0.001090,0,1,,,,0,1,3.0100000,0.5370000,0.5370000,0,1,6216.0000000,11.5563000,11.5563000,0,1,16.2108990,1.3246100,1.3246100,0,1,260.0710140,,,,,1118.0000000,,,,,10.4999000,0.006,0.006,0,1,283.0250000,,,0,1,6433.0000000,232.0000000,232.0000000,0,1,,,,0,1,1.8700000,0.1300000,0.1300000,0,1,2019-08-27 16:09:25,2020-04-24 12:00:25
218,1193.01,1193,89643259,89643259.01,1,FP,20h05m38.61s,301.4108800,,,+33d02m57.14s,33.0492050,,,7.3260000,1.400,1.400,0,1,-5.4120000,1.389,1.389,0,1,2458684.2047120,0.002550,0.002550,0,1,2.2222300,0.0004300,0.0004300,0,1,2.3810000,0.2100000,0.2100000,0,1,3034.8000490,1465.4799800,1465.4799800,0,1,22.2948000,15.5174000,15.5174000,0,1,,,,,,,,,,,10.4813000,0.006,0.006,0,1,501.9630000,,,0,1,7166.7998050,140.0000000,140.0000000,0,1,,,,0,1,3.6800000,0.1400000,0.1400000,0,1,2019-09-03 15:31:12,2019-12-17 10:00:02
219,1194.01,1194,147950620,147950620.01,1,,11h11m17.16s,167.8214810,,,+69d57m53.19s,69.9647750,,,79.4860000,0.045,0.045,0,1,15.4280000,0.044,0.044,0,1,2458684.9235330,0.000550,0.000550,0,1,2.3106020,0.0000680,0.0000680,0,1,1.5765490,0.0300100,0.0300100,0,1,6435.8900920,85.8915600,85.8915600,0,1,8.8607660,0.5131800,0.5131800,0,1,640.6793400,,,,,1283.1573900,,,,,10.4782000,0.006,0.006,0,1,149.6670000,0.6520000,0.6520000,0,1,5339.9000000,155.2000000,155.2000000,0,1,4.4100000,0.0900000,0.0900000,0,1,0.9926710,0.0600000,0.0600000,0,1,2019-08-27 16:09:25,2020-03-25 12:00:24
220,1195.01,1195,24364065,24364065.01,1,FP,19h24m28.91s,291.1204700,,,+33d16m25.33s,33.2737020,,,-7.0670000,0.040,0.040,0,1,-2.6480000,0.050,0.050,0,1,2458686.8469240,0.005880,0.005880,0,1,4.0513500,0.0023800,0.0023800,0,1,2.4000000,0.4210000,0.4210000,0,1,1132.2299800,4.0652600,4.0652600,0,1,14.2359000,0.9605240,0.9605240,0,1,,,,,,,,,,,10.4717000,0.011,0.011,0,1,500.0140000,7.3165000,7.3165000,0,1,4974.3999020,77.4000020,77.4000020,0,1,,,,0,1,3.8500000,0.1200000,0.1200000,0,1,2019-09-03 15:31:11,2020-03-04 12:58:47
221,1196.01,1196,69068526,69068526.01,1,,19h26m49.85s,291.7076930,,,+17d48m31.45s,17.8087360,,,0.1360000,0.075,0.075,0,1,-0.7360000,0.060,0.060,0,1,2458689.0312500,0.001800,0.001800,0,1,5.5413200,0.0009700,0.0009700,0,1,3.2910000,0.1850000,0.1850000,0,1,4933.7402340,1458.1400150,1458.1400150,0,1,15.9115000,8.6879600,8.6879600,0,1,,,,,,,,,,,10.4318000,0.008,0.008,0,1,424.4420000,10.4060000,10.4060000,0,1,6689.0000000,154.1000060,154.1000060,0,1,3.9600000,0.0900000,0.0900000,0,1,2.0600000,0.1000000,0.1000000,0,1,2019-09-03 15:31:11,2020-04-24 12:00:25
222,1197.01,1197,92677094,92677094.01,1,,19h33m04.4s,293.2683200,,,+15d44m10.09s,15.7361360,,,8.5760000,0.072,0.072,0,1,-0.5010000,0.056,0.056,0,1,2458684.0865480,0.002320,0.002320,0,1,4.5946300,0.0008500,0.0008500,0,1,4.6040000,0.3260000,0.3260000,0,1,3851.6999510,1.7451900,1.7451900,0,1,14.6033000,2.6969500,2.6969500,0,1,,,,,,,,,,,10.4247000,0.006,0.006,0,1,405.6340000,6.4080000,6.4080000,0,1,6138.0000000,589.4000240,589.4000240,0,1,4.0400000,0.0800000,0.0800000,0,1,2.1400000,0.3900000,0.3900000,0,1,2019-09-03 15:31:11,2020-04-24 12:00:25
223,1198.01,1198,203189770,203189770.01,1,KP,20h19m12.01s,304.8000320,,,+32d34m51.76s,32.5810450,,,2.2390000,0.043,0.043,0,1,-0.1130000,0.047,0.047,0,1,2458686.8419190,0.000580,0.000580,0,1,3.6132600,0.0001500,0.0001500,0,1,4.0450000,0.0680000,0.0680000,0,1,10454.0000000,0.8020260,0.8020260,0,1,,,,0,1,,,,,,,,,,,10.4219000,0.006,0.006,0,1,470.8780000,6.3855000,6.3855000,0,1,8161.7001950,403.0000000,403.0000000,0,1,4.2800000,0.0800000,0.0800000,0,1,,,,0,1,2019-09-03 15:31:11,2019-12-17 10:00:02
224,1199.01,1199,99869022,99869022.01,1,,11h07m31.36s,166.8806580,,,+61d21m09.26s,61.3525720,,,-4.0190000,0.038,0.038,0,1,-33.3500000,0.045,0.045,0,1,2458686.2504880,0.001080,0.001080,0,1,3.6716600,0.0003200,0.0003200,0,1,2.1640000,0.2640000,0.2640000,0,1,3989.3100590,3.8139100,3.8139100,0,1,10.8530000,0.4701780,0.4701780,0,1,,,,,,,,,,,10.4221000,0.006,0.006,0,1,248.4270000,1.7795000,1.7795000,0,1,5557.5000000,84.5000000,84.5000000,0,1,4.0600000,0.0800000,0.0800000,0,1,1.5600000,0.0500000,0.0500000,0,1,2019-08-27 16:09:24,2020-03-25 12:00:24
225,120.01,120,394137592,394137592.01,1,CP,00h17m47.32s,4.4471630,,,-66d21m32.14s,-66.3589280,,,64.7630000,0.049,0.049,0,1,-5.0560000,0.041,0.041,0,1,2458332.0827640,0.000707,0.000707,0,1,11.5350760,0.0010350,0.0010350,0,1,8.5559580,0.0690270,0.0690270,0,1,2389.9062500,28.9351140,28.9351140,0,1,12.2158080,1.4809120,1.4809120,0,1,,,,,,,,,,,7.1062000,0.006,0.006,0,1,79.5702000,0.1734500,0.1734500,0,1,5479.2998050,57.0000000,57.0000000,0,1,3.7700000,0.0800000,0.0800000,0,1,2.4877100,0.2983990,0.2983990,0,1,2018-09-05 18:34:19,2019-12-17 10:00:02
226,1200.01,1200,288185138,288185138.01,1,FP,14h51m21.94s,222.8414240,,,+82d57m08.13s,82.9522580,,,-32.4680000,0.111,0.111,0,1,28.1470000,0.083,0.083,0,1,2458683.8253170,0.000940,0.000940,0,1,0.8351500,0.0000500,0.0000500,0,1,1.0690000,0.1610000,0.1610000,0,1,1803.5999760,28.5702000,28.5702000,0,1,6.0591700,0.7884440,0.7884440,0,1,,,,,,,,,,,10.4020000,0.006,0.006,0,1,224.4440000,1.9930000,1.9930000,0,1,5868.0000000,95.5999980,95.5999980,0,1,4.3100000,0.0800000,0.0800000,0,1,1.3000000,0.0400000,0.0400000,0,1,2019-08-27 16:09:24,2020-03-06 12:00:34
227,1201.01,1201,29960110,29960110.01,1,,02h48m59.45s,42.2477000,,,-14d32m14.22s,-14.5372830,,,164.0590000,0.059,0.059,0,1,46.6260000,0.063,0.063,0,1,2458411.6723630,0.001818,0.001818,0,1,2.4911150,0.0003230,0.0003230,0,1,1.3580180,0.4067560,0.4067560,0,1,2485.3215330,213.3883360,213.3883360,0,1,3.0382060,2.1291260,2.1291260,0,1,81.9107360,,,,,767.2819210,,,,,10.9473000,0.007,0.007,0,1,37.8871000,0.0516000,0.0516000,0,1,3948.0000000,159.0000000,159.0000000,0,1,4.6896200,0.3898140,0.3898140,0,1,0.6070000,0.1030000,0.1030000,0,1,2019-01-31 17:54:44,2019-12-17 10:00:02
228,1202.01,1202,327017634,327017634.01,1,FP,14h01m42.57s,210.4273550,,,-63d51m09.52s,-63.8526450,,,4.1310000,0.032,0.032,0,1,4.4320000,0.043,0.043,0,1,2458614.4344480,0.002147,0.002147,0,1,,,,0,1,2.7267750,0.5025440,0.5025440,0,1,878.1340940,105.3516540,105.3516540,0,1,1.7107060,1.2508160,1.2508160,0,1,9.5212940,,,,,448.0162350,,,,,8.3860000,0.009,0.009,0,1,818.8290000,20.7165000,20.7165000,0,1,3773.0000000,163.0000000,163.0000000,0,1,4.4380000,,,0,1,0.5779830,0.0891210,0.0891210,0,1,2019-08-26 21:37:01,2019-12-17 10:00:02
229,1203.01,1203,23434737,23434737.01,1,,11h12m54.42s,168.2267360,,,-34d24m24.97s,-34.4069370,,,292.9310000,0.048,0.048,0,1,-44.7830000,0.050,0.050,0,1,2458553.0722660,0.002491,0.002491,0,1,25.4924980,0.0035540,0.0035540,0,1,6.1245220,0.3494290,0.3494290,0,1,589.0871580,30.0930610,30.0930610,0,1,3.4057570,0.7419140,0.7419140,0,1,,,,,,,,,,,7.9995000,0.006,0.006,0,1,64.9943000,0.1896500,0.1896500,0,1,5742.2202150,30.4499000,30.4499000,0,1,4.2900000,0.0800000,0.0800000,0,1,1.3773400,0.1267240,0.1267240,0,1,2019-08-26 21:36:04,2019-12-19 12:00:22
230,1204.01,1204,467666275,467666275.01,1,,11h16m28.59s,169.1191090,,,-60d34m03.63s,-60.5676750,,,50.0050000,0.053,0.053,0,1,43.5960000,0.044,0.044,0,1,2458569.9376220,0.002569,0.002569,0,1,1.3814670,0.0001170,0.0001170,0,1,2.6958470,0.4865890,0.4865890,0,1,125.8567350,11.9438600,11.9438600,0,1,2.1178470,2.5535930,2.5535930,0,1,,,,,,,,,,,8.0040000,0.006,0.006,0,1,106.5050000,0.3725000,0.3725000,0,1,6711.0000000,201.0000000,201.0000000,0,1,4.0635800,0.3210090,0.3210090,0,1,1.8387100,0.2072040,0.2072040,0,1,2019-08-26 21:37:19,2020-03-22 12:00:19
231,1205.01,1205,287776397,287776397.01,1,,08h28m30.72s,127.1280170,,,-74d57m17.02s,-74.9547280,,,-18.6480000,0.037,0.037,0,1,19.6270000,0.046,0.046,0,1,2458383.2685550,0.004804,0.004804,0,1,2.3919150,0.0000760,0.0000760,0,1,8.7422450,0.3486340,0.3486340,0,1,69.4586940,10.4511570,10.4511570,0,1,3.5789000,0.7896680,0.7896680,0,1,,,,,,,,,,,8.3902000,0.006,0.006,0,1,309.9320000,2.0765000,2.0765000,0,1,6090.0000000,193.0000000,193.0000000,0,1,3.2986400,0.3417420,0.3417420,0,1,3.9699200,0.6207450,0.6207450,0,1,2019-08-26 21:36:48,2019-12-19 12:00:22
232,1206.01,1206,308034948,308034948.01,1,FP,12h01m18.17s,180.3257040,,,-60d12m01.58s,-60.2004390,,,-6.5380000,0.045,0.045,0,1,-1.4010000,0.041,0.041,0,1,2458569.7135010,0.001331,0.001331,0,1,0.8315420,0.0000390,0.0000390,0,1,1.9855380,0.2444360,0.2444360,0,1,248.9695890,21.5363880,21.5363880,0,1,1.8816840,2.1709250,2.1709250,0,1,3776.6096190,,,,,1999.3796390,,,,,8.6014000,0.012,0.012,0,1,1698.5500000,92.2650000,92.2650000,0,1,5824.0000000,165.0000000,165.0000000,0,1,4.4380000,,,0,1,1.1512000,1.1512000,1.1512000,0,1,2019-08-26 21:36:57,2019-12-17 10:00:02
233,1207.01,1207,364393429,364393429.01,1,,07h46m22.64s,116.5943290,,,-64d03m21.63s,-64.0560090,,,-194.6690000,0.047,0.047,0,1,171.2440000,0.044,0.044,0,1,2458325.5406490,0.002656,0.002656,0,1,2.6282290,0.0000460,0.0000460,0,1,2.2376490,0.2276550,0.2276550,0,1,79.4468770,10.1973050,10.1973050,0,1,1.0862240,1.0189740,1.0189740,0,1,,,,,,,,,,,9.2397000,0.006,0.006,0,1,113.7580000,0.3465000,0.3465000,0,1,6282.0000000,196.0000000,196.0000000,0,1,4.3780900,0.2870130,0.2870130,0,1,1.1878500,0.1375720,0.1375720,0,1,2019-08-26 21:37:09,2020-01-23 12:00:17
